target_user,registered_gesture,category,sample_index,performer,performed_gesture,session,role,hand,imitation_target,gesture_score,user_score,gesture_pass,user_pass,accepted
P09,G5,random_impostor,1556,X14,G4,20260814,impA,L,P04,0.5989200223993625,0.9312360310772645,0,1,0
P09,G5,random_impostor,1557,X14,G4,20260814,impA,L,P04,0.5919107192283416,0.9419616788268665,0,1,0
P09,G5,random_impostor,1558,X15,G4,20260814,impA,L,P04,0.46535186391072425,0.7641814974372647,0,0,0
P09,G5,random_impostor,1559,X15,G4,20260814,impA,L,P04,0.4572412467230291,0.6847320352463986,0,0,0
P09,G5,random_impostor,1560,X16,G4,20260814,impA,L,P04,0.5799201129715219,0.8910545832660548,0,1,0
P09,G5,random_impostor,1561,X16,G4,20260814,impA,L,P04,0.580997140645241,0.8076257938887426,0,0,0
P09,G5,random_impostor,1562,X17,G4,20260814,impA,L,P04,0.6945872510231517,0.8019739231538991,0,0,0
P09,G5,random_impostor,1563,X17,G4,20260814,impA,L,P04,0.6658576086996406,0.8178455616816367,0,0,0
P09,G5,random_impostor,1564,X18,G4,20260814,impA,L,P04,0.526139177414406,0.7857941735363605,0,0,0
P09,G5,random_impostor,1565,X18,G4,20260814,impA,L,P04,0.49483549162254054,0.7596503326654516,0,0,0
P10,G5,genuine,1901,P10,G5,20260817,impA,L,P05,0.971580371699547,0.9471930026990432,1,1,1
P10,G5,genuine,1902,P10,G5,20260817,impA,L,P05,0.9928186029363694,0.9955561379956919,1,1,1
P10,G5,genuine,1903,P10,G5,20260817,impA,L,P05,0.9746689982606804,0.9262486686651693,1,1,1
P10,G5,genuine,1904,P10,G5,20260817,impA,L,P05,0.9952603123900832,0.982510266414688,1,1,1
P10,G5,genuine,1905,P10,G5,20260818,impA,L,P05,0.9941481390082569,0.9753530965443729,1,1,1
P10,G5,genuine,1906,P10,G5,20260818,impA,L,P05,0.9821746122638642,0.9800537212106653,1,1,1
P10,G5,genuine,1907,P10,G5,20260818,impA,L,P05,0.9795402774243633,0.9729942439631202,1,1,1
P10,G5,genuine,1908,P10,G5,20260818,impA,L,P05,0.9749830461146806,0.9324608783694007,1,1,1
P10,G5,genuine,1909,P10,G5,20260819,impA,L,P05,0.9813392597204901,0.8391760193257312,1,1,1
P10,G5,genuine,1910,P10,G5,20260819,impA,L,P05,0.9957875510428826,0.9749282720227049,1,1,1
P10,G5,genuine,1911,P10,G5,20260819,impA,L,P05,0.9872056579436279,0.9917819908231922,1,1,1
P10,G5,genuine,1912,P10,G5,20260819,impA,L,P05,0.9873931035512784,0.9059784599429196,1,1,1
P10,G5,genuine,1913,P10,G5,20260820,impA,L,P05,0.9908271642570095,0.9879651520174895,1,1,1
P10,G5,genuine,1914,P10,G5,20260820,impA,L,P05,0.9901460186017615,0.9503115707055526,1,1,1
P10,G5,genuine,1915,P10,G5,20260820,impA,L,P05,0.991884272727799,0.938213294243178,1,1,1
P10,G5,genuine,1916,P10,G5,20260820,impA,L,P05,0.9797703011555097,0.9832547232485658,1,1,1
P10,G5,genuine,1917,P10,G5,20260821,impA,L,P05,0.9878342718644975,0.9942111818000068,1,1,1
P10,G5,genuine,1918,P10,G5,20260821,impA,L,P05,0.9953580771724079,0.9258255421460669,1,1,1
P10,G5,genuine,1919,P10,G5,20260821,impA,L,P05,0.9624916163802362,0.6105424934670464,1,0,0
P10,G5,genuine,1920,P10,G5,20260821,impA,L,P05,0.9761485812730895,0.9784714822700984,1,1,1
P10,G5,wrong_gesture,344,P10,G1,20260817,impA,L,P01,0.7504698370457176,0.8690297578374566,0,1,0
P10,G5,wrong_gesture,345,P10,G1,20260817,impA,L,P01,0.7840825512650116,0.9012439686680572,0,1,0
P10,G5,wrong_gesture,346,P10,G1,20260817,impA,L,P01,0.7339246448370285,0.878224820758444,0,1,0
P10,G5,wrong_gesture,347,P10,G1,20260817,impA,L,P01,0.680918607443231,0.8999918023283469,0,1,0
P10,G5,wrong_gesture,348,P10,G1,20260818,impA,L,P01,0.7257329746055097,0.8391792867071866,0,1,0
P10,G5,wrong_gesture,349,P10,G1,20260818,impA,L,P01,0.5956885565234036,0.3118825602270919,0,0,0
P10,G5,wrong_gesture,350,P10,G1,20260818,impA,L,P01,0.742242889921112,0.9338324533053082,0,1,0
P10,G5,wrong_gesture,351,P10,G1,20260818,impA,L,P01,0.6868690858864263,0.6723486931653551,0,0,0
P10,G5,wrong_gesture,352,P10,G1,20260819,impA,L,P01,0.6941678250578809,0.8105078564777043,0,0,0
P10,G5,wrong_gesture,353,P10,G1,20260819,impA,L,P01,0.6521487014477694,0.41798010826542603,0,0,0
P10,G5,wrong_gesture,354,P10,G1,20260819,impA,L,P01,0.6944326710024212,0.3791578930543369,0,0,0
P10,G5,wrong_gesture,355,P10,G1,20260819,impA,L,P01,0.6895020088586524,0.5941087718621519,0,0,0
P10,G5,wrong_gesture,356,P10,G1,20260820,impA,L,P01,0.6840370055605236,0.6299314893949134,0,0,0
P10,G5,wrong_gesture,357,P10,G1,20260820,impA,L,P01,0.7767629461407402,0.8954803773551194,0,1,0
P10,G5,wrong_gesture,358,P10,G1,20260820,impA,L,P01,0.7288904589894313,0.8333784123351152,0,1,0
P10,G5,wrong_gesture,359,P10,G1,20260820,impA,L,P01,0.7093786845134572,0.7393018206859612,0,0,0
P10,G5,wrong_gesture,360,P10,G1,20260821,impA,L,P01,0.7405459484380097,0.8953960302431696,0,1,0
P10,G5,wrong_gesture,361,P10,G1,20260821,impA,L,P01,0.7379165065990398,0.8584457536892007,0,1,0
P10,G5,wrong_gesture,362,P10,G1,20260821,impA,L,P01,0.6933951391353022,0.7440931904959903,0,0,0
P10,G5,wrong_gesture,363,P10,G1,20260821,impA,L,P01,0.7426736682176851,0.8374693091913182,0,1,0
P10,G5,wrong_gesture,736,P10,G2,20260816,impA,L,P02,0.7285952519985479,0.622425150591376,0,0,0
P10,G5,wrong_gesture,737,P10,G2,20260816,impA,L,P02,0.7719024106796946,0.932139196401088,0,1,0
P10,G5,wrong_gesture,738,P10,G2,20260816,impA,L,P02,0.755923971407673,0.82031849002649,0,0,0
P10,G5,wrong_gesture,739,P10,G2,20260816,impA,L,P02,0.7480125264569671,0.9371557180924073,0,1,0
P10,G5,wrong_gesture,740,P10,G2,20260817,impA,L,P02,0.7649871084675025,0.8372899193850364,0,1,0
P10,G5,wrong_gesture,741,P10,G2,20260817,impA,L,P02,0.7331808611585938,0.714039818532723,0,0,0
P10,G5,wrong_gesture,742,P10,G2,20260817,impA,L,P02,0.762389325506676,0.9353665736904881,0,1,0
P10,G5,wrong_gesture,743,P10,G2,20260817,impA,L,P02,0.7406744621195404,0.7830717290937224,0,0,0
P10,G5,wrong_gesture,744,P10,G2,20260818,impA,L,P02,0.7323018390402015,0.7961388015536621,0,0,0
P10,G5,wrong_gesture,745,P10,G2,20260818,impA,L,P02,0.7788128266035328,0.8227295678038935,0,0,0
P10,G5,wrong_gesture,746,P10,G2,20260818,impA,L,P02,0.7440981661316348,0.854822361494304,0,1,0
P10,G5,wrong_gesture,747,P10,G2,20260818,impA,L,P02,0.7662111146334254,0.9547329231097823,0,1,0
P10,G5,wrong_gesture,748,P10,G2,20260819,impA,L,P02,0.7460774230711034,0.8118595937878083,0,0,0
P10,G5,wrong_gesture,749,P10,G2,20260819,impA,L,P02,0.7499777523894094,0.8715156913348998,0,1,0
P10,G5,wrong_gesture,750,P10,G2,20260819,impA,L,P02,0.7740901624878421,0.9553120174161148,0,1,0
P10,G5,wrong_gesture,751,P10,G2,20260819,impA,L,P02,0.7735876020260518,0.9493426278237427,0,1,0
P10,G5,wrong_gesture,752,P10,G2,20260820,impA,L,P02,0.7678482611492448,0.8492320613418143,0,1,0
P10,G5,wrong_gesture,753,P10,G2,20260820,impA,L,P02,0.7594946535558853,0.9063214620444244,0,1,0
P10,G5,wrong_gesture,754,P10,G2,20260820,impA,L,P02,0.7356759312009653,0.9271149227735636,0,1,0
P10,G5,wrong_gesture,755,P10,G2,20260820,impA,L,P02,0.7661756794734527,0.8723074541681788,0,1,0
P10,G5,wrong_gesture,1128,P10,G3,20260817,impA,L,P03,0.4385016829319572,0.5131153883570521,0,0,0
P10,G5,wrong_gesture,1129,P10,G3,20260817,impA,L,P03,0.354716975658479,0.12671216027137294,0,0,0
P10,G5,wrong_gesture,1130,P10,G3,20260817,impA,L,P03,0.39837151735832443,0.2232158433614938,0,0,0
P10,G5,wrong_gesture,1131,P10,G3,20260817,impA,L,P03,0.3411105365219307,0.0723224851831085,0,0,0
P10,G5,wrong_gesture,1132,P10,G3,20260818,impA,L,P03,0.36664682287729644,0.4355783803121699,0,0,0
P10,G5,wrong_gesture,1133,P10,G3,20260818,impA,L,P03,0.28513235776869444,0.14115346329841413,0,0,0
P10,G5,wrong_gesture,1134,P10,G3,20260818,impA,L,P03,0.3455685686818083,0.27332799921233963,0,0,0
P10,G5,wrong_gesture,1135,P10,G3,20260818,impA,L,P03,0.3998793845244122,0.35567295238573404,0,0,0
P10,G5,wrong_gesture,1136,P10,G3,20260819,impA,L,P03,0.4094800815085352,0.19104009978156383,0,0,0
P10,G5,wrong_gesture,1137,P10,G3,20260819,impA,L,P03,0.4626108892120615,0.024655973165881147,0,0,0
P10,G5,wrong_gesture,1138,P10,G3,20260819,impA,L,P03,0.43548543180515187,0.23983724365833337,0,0,0
P10,G5,wrong_gesture,1139,P10,G3,20260819,impA,L,P03,0.48459500572583264,0.4736517152282387,0,0,0
P10,G5,wrong_gesture,1140,P10,G3,20260820,impA,L,P03,0.3385075641632554,0.5507041593136603,0,0,0
P10,G5,wrong_gesture,1141,P10,G3,20260820,impA,L,P03,0.3427445069661901,0.35492049093322386,0,0,0
P10,G5,wrong_gesture,1142,P10,G3,20260820,impA,L,P03,0.38532443026583224,0.27618316855572755,0,0,0
P10,G5,wrong_gesture,1143,P10,G3,20260820,impA,L,P03,0.45671706216925967,0.28522692876018657,0,0,0
P10,G5,wrong_gesture,1144,P10,G3,20260821,impA,L,P03,0.4283150393875017,0.32795728415790915,0,0,0
P10,G5,wrong_gesture,1145,P10,G3,20260821,impA,L,P03,0.4188324488607178,0.2146924062778986,0,0,0
P10,G5,wrong_gesture,1146,P10,G3,20260821,impA,L,P03,0.4151403090382475,0.0663005656620517,0,0,0
P10,G5,wrong_gesture,1147,P10,G3,20260821,impA,L,P03,0.40997743751426696,0.20079443636198946,0,0,0
P10,G5,wrong_gesture,1522,P10,G4,20260818,impA,R,P04,0.354744311437749,0.5519855512809748,0,0,0
P10,G5,wrong_gesture,1523,P10,G4,20260818,impA,R,P04,0.29029615501667994,0.38285791248388523,0,0,0
P10,G5,wrong_gesture,1524,P10,G4,20260818,impA,R,P04,0.42803018439666046,0.7044347960786379,0,0,0
P10,G5,wrong_gesture,1525,P10,G4,20260818,impA,R,P04,0.3555175607379113,0.28562756479258067,0,0,0
P10,G5,wrong_gesture,1526,P10,G4,20260819,impA,R,P04,0.37942200643107127,0.4004195989081013,0,0,0
P10,G5,wrong_gesture,1527,P10,G4,20260819,impA,R,P04,0.40969387753958425,0.5552715182215581,0,0,0
P10,G5,wrong_gesture,1528,P10,G4,20260819,impA,R,P04,0.33994850327189674,0.6816520121200713,0,0,0
P10,G5,wrong_gesture,1529,P10,G4,20260819,impA,R,P04,0.44650292392111907,0.8934221724375568,0,1,0
P10,G5,wrong_gesture,1530,P10,G4,20260820,impA,R,P04,0.3909926758884761,0.7161304280547918,0,0,0
P10,G5,wrong_gesture,1531,P10,G4,20260820,impA,R,P04,0.35796244190919235,0.5559069741415845,0,0,0
P10,G5,wrong_gesture,1532,P10,G4,20260820,impA,R,P04,0.3785359056314386,0.7861508727428216,0,0,0
P10,G5,wrong_gesture,1533,P10,G4,20260820,impA,R,P04,0.377660627960903,0.4862441081398989,0,0,0
P10,G5,wrong_gesture,1534,P10,G4,20260821,impA,R,P04,0.4202421146314396,0.6094927195286506,0,0,0
P10,G5,wrong_gesture,1535,P10,G4,20260821,impA,R,P04,0.3938584790932017,0.5911314761731913,0,0,0
P10,G5,wrong_gesture,1536,P10,G4,20260821,impA,R,P04,0.2474501202027254,0.4903862415563183,0,0,0
P10,G5,wrong_gesture,1537,P10,G4,20260821,impA,R,P04,0.2501844657222742,0.3295966384795448,0,0,0
P10,G5,same_gesture_impostor,1849,P08,G5,20260813,impA,R,P05,0.8664542929990586,0.030067666333242975,0,0,0
P10,G5,same_gesture_impostor,1850,P08,G5,20260813,impA,R,P05,0.984569742049431,0.6802297207091754,1,0,0
P10,G5,same_gesture_impostor,1851,P08,G5,20260813,impA,R,P05,0.9861283741986006,0.7394231431392904,1,0,0
P10,G5,same_gesture_impostor,1852,P08,G5,20260813,impA,R,P05,0.9867196711354508,0.7788952585125153,1,0,0
P10,G5,same_gesture_impostor,1853,P08,G5,20260814,impA,R,P05,0.9701849014425927,0.6998023475811616,1,0,0
P10,G5,same_gesture_impostor,1854,P08,G5,20260814,impA,R,P05,0.961968563024761,0.7096736657990289,1,0,0
P10,G5,same_gesture_impostor,1855,P08,G5,20260814,impA,R,P05,0.9750738049918566,0.6426081320551436,1,0,0
P10,G5,same_gesture_impostor,1856,P08,G5,20260814,impA,R,P05,0.9776179349684998,0.6947599073064894,1,0,0
P10,G5,same_gesture_impostor,1857,P08,G5,20260815,impA,R,P05,0.9849544135439405,0.7658960148204456,1,0,0
P10,G5,same_gesture_impostor,1858,P08,G5,20260815,impA,R,P05,0.9816562008447481,0.7363954794182694,1,0,0
P10,G5,same_gesture_impostor,1859,P08,G5,20260815,impA,R,P05,0.9831942631913929,0.7176528241595073,1,0,0
P10,G5,same_gesture_impostor,1860,P08,G5,20260815,impA,R,P05,0.979960649647609,0.7983891964349376,1,0,0
P10,G5,same_gesture_impostor,1861,P08,G5,20260816,impA,R,P05,0.9774298409264062,0.7449585035034374,1,0,0
P10,G5,same_gesture_impostor,1862,P08,G5,20260816,impA,R,P05,0.9766372472971506,0.9326703528775362,1,1,1
P10,G5,same_gesture_impostor,1863,P08,G5,20260816,impA,R,P05,0.9813377987141358,0.9301922379091083,1,1,1
P10,G5,same_gesture_impostor,1864,P08,G5,20260816,impA,R,P05,0.960072976132365,0.8031449710522587,1,0,0
P10,G5,same_gesture_impostor,1865,P08,G5,20260817,impA,R,P05,0.9734327125153298,0.686691292967917,1,0,0
P10,G5,same_gesture_impostor,1866,P08,G5,20260817,impA,R,P05,0.9807396417954248,0.918690606585224,1,1,1
P10,G5,same_gesture_impostor,1867,P08,G5,20260817,impA,R,P05,0.9786274683744021,0.8441524742455866,1,1,1
P10,G5,same_gesture_impostor,1868,P08,G5,20260817,impA,R,P05,0.9825955896116998,0.817428605146733,1,0,0
P10,G5,same_gesture_impostor,1869,P08,G5,20260818,impA,R,P05,0.9794859599010313,0.7437364487868907,1,0,0
P10,G5,same_gesture_impostor,1870,P08,G5,20260818,impA,R,P05,0.9786891752596034,0.7469524044013571,1,0,0
P10,G5,same_gesture_impostor,1871,P08,G5,20260818,impA,R,P05,0.9760109693419825,0.8233552659967973,1,0,0
P10,G5,same_gesture_impostor,1872,P08,G5,20260818,impA,R,P05,0.9793424639004187,0.7492344106767166,1,0,0
P10,G5,same_gesture_impostor,1873,P09,G5,20260815,impA,R,P05,0.9723223330189048,0.7756040792624597,1,0,0
P10,G5,same_gesture_impostor,1874,P09,G5,20260815,impA,R,P05,0.9700931992460312,0.7270072197170553,1,0,0
P10,G5,same_gesture_impostor,1875,P09,G5,20260815,impA,R,P05,0.9730093518257734,0.7997268663596242,1,0,0
P10,G5,same_gesture_impostor,1876,P09,G5,20260815,impA,R,P05,0.969951037054529,0.7514201138866881,1,0,0
P10,G5,same_gesture_impostor,1877,P09,G5,20260817,impA,R,P05,0.9884985469724694,0.9583055682882036,1,1,1
P10,G5,same_gesture_impostor,1878,P09,G5,20260817,impA,R,P05,0.9865516615106914,0.9668442375752474,1,1,1
P10,G5,same_gesture_impostor,1879,P09,G5,20260817,impA,R,P05,0.995370458882418,0.9832032979761113,1,1,1
P10,G5,same_gesture_impostor,1880,P09,G5,20260817,impA,R,P05,0.9823127255394491,0.935393364415961,1,1,1
P10,G5,same_gesture_impostor,1881,P09,G5,20260818,impA,R,P05,0.9853636348128993,0.9538641986922047,1,1,1
P10,G5,same_gesture_impostor,1882,P09,G5,20260818,impA,R,P05,0.9845168353327887,0.9549511480538659,1,1,1
P10,G5,same_gesture_impostor,1883,P09,G5,20260818,impA,R,P05,0.9798362872615487,0.8708002629094008,1,1,1
P10,G5,same_gesture_impostor,1884,P09,G5,20260818,impA,R,P05,0.9864967004173583,0.957161017220362,1,1,1
P10,G5,same_gesture_impostor,1885,P09,G5,20260819,impA,R,P05,0.9808521671219586,0.9688624877120973,1,1,1
P10,G5,same_gesture_impostor,1886,P09,G5,20260819,impA,R,P05,0.9833326928878359,0.9744375435798145,1,1,1
P10,G5,same_gesture_impostor,1887,P09,G5,20260819,impA,R,P05,0.9920634975099641,0.9880246577790057,1,1,1
P10,G5,same_gesture_impostor,1888,P09,G5,20260819,impA,R,P05,0.9905457019761865,0.9560164978276595,1,1,1
P10,G5,same_gesture_impostor,1889,P09,G5,20260820,impA,R,P05,0.9813072037135417,0.8773384048469046,1,1,1
P10,G5,same_gesture_impostor,1890,P09,G5,20260820,impA,R,P05,0.9854747409428101,0.8758439937003745,1,1,1
P10,G5,same_gesture_impostor,1891,P09,G5,20260820,impA,R,P05,0.9770436171896467,0.8806020792236642,1,1,1
P10,G5,same_gesture_impostor,1892,P09,G5,20260820,impA,R,P05,0.9887273113194108,0.8758634444085408,1,1,1
P10,G5,same_gesture_impostor,1893,P09,G5,20260821,impA,R,P05,0.9639140425444668,0.7209799071999161,1,0,0
P10,G5,same_gesture_impostor,1894,P09,G5,20260821,impA,R,P05,0.9736158117538114,0.7679928884788585,1,0,0
P10,G5,same_gesture_impostor,1895,P09,G5,20260821,impA,R,P05,0.9477038991219254,0.7241349182403053,1,0,0
P10,G5,same_gesture_impostor,1896,P09,G5,20260821,impA,R,P05,0.9681161564812475,0.7571312491127679,1,0,0
P10,G5,same_gesture_impostor,1921,X02,G5,20260815,impA,R,P05,0.9414253012963542,0.6715526194652605,1,0,0
P10,G5,same_gesture_impostor,1922,X02,G5,20260815,impA,R,P05,0.9467428659573582,0.6555900778278865,1,0,0
P10,G5,same_gesture_impostor,1923,X03,G5,20260814,impA,R,P05,0.9829401877964381,0.8470715984484891,1,1,1
P10,G5,same_gesture_impostor,1924,X03,G5,20260814,impA,R,P05,0.9731111718458388,0.7604227506432917,1,0,0
P10,G5,same_gesture_impostor,1925,X04,G5,20260817,impA,R,P05,0.9941364283823911,0.9819326269595323,1,1,1
P10,G5,same_gesture_impostor,1926,X04,G5,20260817,impA,R,P05,0.9951790041087077,0.9607324409588467,1,1,1
P10,G5,same_gesture_impostor,1927,X05,G5,20260813,impA,L,P05,0.9615325650693612,0.7808332767250901,1,0,0
P10,G5,same_gesture_impostor,1928,X05,G5,20260813,impA,L,P05,0.969616070762036,0.7955222102183064,1,0,0
P10,G5,same_gesture_impostor,1929,X06,G5,20260813,impA,L,P05,0.9718543020249911,0.9198533822721952,1,1,1
P10,G5,same_gesture_impostor,1930,X06,G5,20260813,impA,L,P05,0.9748941583615062,0.8853663940212315,1,1,1
P10,G5,same_gesture_impostor,1931,X07,G5,20260813,impA,L,P05,0.9773026302351575,0.8806782008429699,1,1,1
P10,G5,same_gesture_impostor,1932,X07,G5,20260813,impA,L,P05,0.778237924046157,0.6170583850960947,0,0,0
P10,G5,same_gesture_impostor,1933,X08,G5,20260813,impA,L,P05,0.8132668843825535,0.9273985115947435,0,1,0
P10,G5,same_gesture_impostor,1934,X08,G5,20260813,impA,L,P05,0.9062867490866153,0.9169379786131344,0,1,0
P10,G5,same_gesture_impostor,1935,X09,G5,20260814,impA,R,P05,0.9891569445650052,0.9516768145814354,1,1,1
P10,G5,same_gesture_impostor,1936,X09,G5,20260814,impA,R,P05,0.9825896235561896,0.963711823431711,1,1,1
P10,G5,same_gesture_impostor,1937,X10,G5,20260814,impA,R,P05,0.9182635787349165,0.7604945490678815,0,0,0
P10,G5,same_gesture_impostor,1938,X10,G5,20260814,impA,R,P05,0.9534203456997464,0.7634977480640556,1,0,0
P10,G5,same_gesture_impostor,1939,X11,G5,20260814,impA,R,P05,0.8072526992388457,0.31836445029443955,0,0,0
P10,G5,same_gesture_impostor,1940,X11,G5,20260814,impA,R,P05,0.9679281578632712,0.9871458529503863,1,1,1
P10,G5,same_gesture_impostor,1941,X12,G5,20260814,impA,R,P05,0.9924108970941867,0.9824586955404895,1,1,1
P10,G5,same_gesture_impostor,1942,X12,G5,20260814,impA,R,P05,0.9940693489581567,0.9930250613542853,1,1,1
P10,G5,same_gesture_impostor,1943,X13,G5,20260814,impA,R,P05,0.9867730057473344,0.7644244522767791,1,0,0
P10,G5,same_gesture_impostor,1944,X13,G5,20260814,impA,R,P05,0.6089210059982736,0.22371691516499376,0,0,0
P10,G5,same_gesture_impostor,1945,X14,G5,20260814,impA,R,P05,0.958115650838019,0.8731309548231534,1,1,1
P10,G5,same_gesture_impostor,1946,X14,G5,20260814,impA,R,P05,0.9501727633998258,0.9133931022752992,1,1,1
P10,G5,same_gesture_impostor,1947,X15,G5,20260814,impA,R,P05,0.9689467545038771,0.8878924619626779,1,1,1
P10,G5,same_gesture_impostor,1948,X15,G5,20260814,impA,R,P05,0.9671916018320845,0.9276797134513695,1,1,1
P10,G5,same_gesture_impostor,1949,X16,G5,20260814,impA,R,P05,0.9489486481873552,0.7217586731873289,1,0,0
P10,G5,same_gesture_impostor,1950,X16,G5,20260814,impA,R,P05,0.9091362715684042,0.5969769350198011,0,0,0
P10,G5,same_gesture_impostor,1951,X17,G5,20260814,impA,R,P05,0.961348376742984,0.928677531420075,1,1,1
P10,G5,same_gesture_impostor,1952,X17,G5,20260814,impA,R,P05,0.9739549996337974,0.9497341282158647,1,1,1
P10,G5,same_gesture_impostor,1953,X18,G5,20260814,impA,R,P05,0.952232636933185,0.7933188900129673,1,0,0
P10,G5,same_gesture_impostor,1954,X18,G5,20260814,impA,R,P05,0.9711182101687645,0.8906951161326788,1,1,1
P10,G5,random_impostor,292,P08,G1,20260813,impA,R,P01,0.4316963948840619,-0.04802567470425319,0,0,0
P10,G5,random_impostor,293,P08,G1,20260813,impA,R,P01,0.44958347950312993,-0.03897516675346318,0,0,0
P10,G5,random_impostor,294,P08,G1,20260813,impA,R,P01,0.4829089962792649,-0.07606774056662029,0,0,0
P10,G5,random_impostor,295,P08,G1,20260813,impA,R,P01,0.5005445655148482,-0.02160632781866568,0,0,0
P10,G5,random_impostor,296,P08,G1,20260814,impA,R,P01,0.5296437702170806,0.034157809991377325,0,0,0
P10,G5,random_impostor,297,P08,G1,20260814,impA,R,P01,0.5033989039111653,-0.043334593799331626,0,0,0
P10,G5,random_impostor,298,P08,G1,20260814,impA,R,P01,0.4311093819767755,-0.08778409765698023,0,0,0
P10,G5,random_impostor,299,P08,G1,20260814,impA,R,P01,0.4607262238813267,0.03802186615549681,0,0,0
P10,G5,random_impostor,300,P08,G1,20260815,impA,R,P01,0.5707285365123025,-0.06580550975932352,0,0,0
P10,G5,random_impostor,301,P08,G1,20260815,impA,R,P01,0.5719725761572586,0.005672809747340607,0,0,0
P10,G5,random_impostor,302,P08,G1,20260815,impA,R,P01,0.6484053114408654,0.20457750821902165,0,0,0
P10,G5,random_impostor,303,P08,G1,20260815,impA,R,P01,0.5755295385662293,-0.02018586697526326,0,0,0
P10,G5,random_impostor,304,P08,G1,20260816,impA,R,P01,0.6406914399386833,0.24919384941238248,0,0,0
P10,G5,random_impostor,305,P08,G1,20260816,impA,R,P01,0.5267038796477876,-0.09302021755445893,0,0,0
P10,G5,random_impostor,306,P08,G1,20260816,impA,R,P01,0.5741589999297665,-0.016883742250833847,0,0,0
P10,G5,random_impostor,307,P08,G1,20260816,impA,R,P01,0.5439332994464322,-0.049051422751052676,0,0,0
P10,G5,random_impostor,308,P08,G1,20260817,impA,R,P01,0.5529880708041022,0.009843032827460595,0,0,0
P10,G5,random_impostor,309,P08,G1,20260817,impA,R,P01,0.5921312444099641,0.10936161926538049,0,0,0
P10,G5,random_impostor,310,P08,G1,20260817,impA,R,P01,0.5905961473204182,0.028325529602988793,0,0,0
P10,G5,random_impostor,311,P08,G1,20260817,impA,R,P01,0.5515954414243501,0.05694492517666232,0,0,0
P10,G5,random_impostor,312,P08,G1,20260818,impA,R,P01,0.5710108148728337,0.029323535570716736,0,0,0
P10,G5,random_impostor,313,P08,G1,20260818,impA,R,P01,0.5648812014000388,0.01609242366784184,0,0,0
P10,G5,random_impostor,314,P08,G1,20260818,impA,R,P01,0.5804935659049428,0.01701291934227466,0,0,0
P10,G5,random_impostor,315,P08,G1,20260818,impA,R,P01,0.5907613022394056,0.14604463918184324,0,0,0
P10,G5,random_impostor,316,P09,G1,20260815,impA,R,P01,0.6867833852696124,0.29010969584945556,0,0,0
P10,G5,random_impostor,317,P09,G1,20260815,impA,R,P01,0.5868991448195939,0.07040241931026305,0,0,0
P10,G5,random_impostor,318,P09,G1,20260815,impA,R,P01,0.5087905190778973,-0.013508714666086278,0,0,0
P10,G5,random_impostor,319,P09,G1,20260815,impA,R,P01,0.5475196372792911,0.016162072489525132,0,0,0
P10,G5,random_impostor,320,P09,G1,20260817,impA,R,P01,0.7525216783458297,0.7473679780004003,0,0,0
P10,G5,random_impostor,321,P09,G1,20260817,impA,R,P01,0.508209214448049,0.09551763476135239,0,0,0
P10,G5,random_impostor,322,P09,G1,20260817,impA,R,P01,0.7636987858279323,0.8005859098299934,0,0,0
P10,G5,random_impostor,323,P09,G1,20260817,impA,R,P01,0.5270829948024992,-0.010597682381579553,0,0,0
P10,G5,random_impostor,324,P09,G1,20260818,impA,R,P01,0.6509576291869572,0.7731910461394458,0,0,0
P10,G5,random_impostor,325,P09,G1,20260818,impA,R,P01,0.6606622775455823,0.6173187249501217,0,0,0
P10,G5,random_impostor,326,P09,G1,20260818,impA,R,P01,0.661760858755765,0.5528653311493662,0,0,0
P10,G5,random_impostor,327,P09,G1,20260818,impA,R,P01,0.5790531354080838,0.7389702559798295,0,0,0
P10,G5,random_impostor,328,P09,G1,20260819,impA,R,P01,0.43573400849459143,0.737521259406354,0,0,0
P10,G5,random_impostor,329,P09,G1,20260819,impA,R,P01,0.7189872897295315,0.8696522040274977,0,1,0
P10,G5,random_impostor,330,P09,G1,20260819,impA,R,P01,0.6640030685225703,0.6419681283759373,0,0,0
P10,G5,random_impostor,331,P09,G1,20260819,impA,R,P01,0.5986252980854277,0.6301721930499768,0,0,0
P10,G5,random_impostor,332,P09,G1,20260820,impA,R,P01,0.588871438190887,0.17516247484411418,0,0,0
P10,G5,random_impostor,333,P09,G1,20260820,impA,R,P01,0.6260570580388944,0.5254963592851858,0,0,0
P10,G5,random_impostor,334,P09,G1,20260820,impA,R,P01,0.7049917672012205,0.5544984588313041,0,0,0
P10,G5,random_impostor,335,P09,G1,20260820,impA,R,P01,0.6129376019308278,0.31117076329066684,0,0,0
P10,G5,random_impostor,336,P09,G1,20260821,impA,R,P01,0.4518132945413402,-0.031004540421098948,0,0,0
P10,G5,random_impostor,337,P09,G1,20260821,impA,R,P01,0.49993092564505526,0.06690358703624082,0,0,0
P10,G5,random_impostor,338,P09,G1,20260821,impA,R,P01,0.5293672097284738,0.08568822770828596,0,0,0
P10,G5,random_impostor,339,P09,G1,20260821,impA,R,P01,0.5670342853508697,0.06431276751724546,0,0,0
P10,G5,random_impostor,364,X02,G1,20260815,impA,R,P01,0.6936823838058847,0.43198395756375174,0,0,0
P10,G5,random_impostor,365,X02,G1,20260815,impA,R,P01,0.6901244538015898,0.5118796979881073,0,0,0
